,0,1,2,3
6989,4.0,32.0,0.5,8.0
6990,4.0,32.0,0.5,4.0
6991,4.0,32.0,0.5,2.0
6992,4.0,32.0,0.5,1.0
6993,4.0,32.0,0.5,0.5
6994,4.0,32.0,0.5,0.25
6995,4.0,32.0,0.5,0.0
6996,4.0,32.0,0.25,128.0
6997,4.0,32.0,0.25,64.0
6998,4.0,32.0,0.25,32.0
6999,4.0,32.0,0.25,16.0
7000,4.0,32.0,0.25,8.0
7001,4.0,32.0,0.25,4.0
7002,4.0,32.0,0.25,2.0
7003,4.0,32.0,0.25,1.0
7004,4.0,32.0,0.25,0.5
7005,4.0,32.0,0.25,0.25
7006,4.0,32.0,0.25,0.0
7007,4.0,32.0,0.0,128.0
7008,4.0,32.0,0.0,64.0
7009,4.0,32.0,0.0,32.0
7010,4.0,32.0,0.0,16.0
7011,4.0,32.0,0.0,8.0
7012,4.0,32.0,0.0,4.0
7013,4.0,32.0,0.0,2.0
7014,4.0,32.0,0.0,1.0
7015,4.0,32.0,0.0,0.5
7016,4.0,32.0,0.0,0.25
7017,4.0,32.0,0.0,0.0
7018,4.0,16.0,128.0,128.0
7019,4.0,16.0,128.0,64.0
7020,4.0,16.0,128.0,32.0
7021,4.0,16.0,128.0,16.0
7022,4.0,16.0,128.0,8.0
7023,4.0,16.0,128.0,4.0
7024,4.0,16.0,128.0,2.0
7025,4.0,16.0,128.0,1.0
7026,4.0,16.0,128.0,0.5
7027,4.0,16.0,128.0,0.25
7028,4.0,16.0,128.0,0.0
7029,4.0,16.0,64.0,128.0
7030,4.0,16.0,64.0,64.0
7031,4.0,16.0,64.0,32.0
7032,4.0,16.0,64.0,16.0
7034,4.0,16.0,64.0,4.0
7035,4.0,16.0,64.0,2.0
7036,4.0,16.0,64.0,1.0
7037,4.0,16.0,64.0,0.5
7038,4.0,16.0,64.0,0.25
7039,4.0,16.0,64.0,0.0
7040,4.0,16.0,32.0,128.0
7041,4.0,16.0,32.0,64.0
7042,4.0,16.0,32.0,32.0
7043,4.0,16.0,32.0,16.0
7044,4.0,16.0,32.0,8.0
7045,4.0,16.0,32.0,4.0
7046,4.0,16.0,32.0,2.0
7047,4.0,16.0,32.0,1.0
7048,4.0,16.0,32.0,0.5
7049,4.0,16.0,32.0,0.25
7050,4.0,16.0,32.0,0.0
7051,4.0,16.0,16.0,128.0
7052,4.0,16.0,16.0,64.0
7053,4.0,16.0,16.0,32.0
7054,4.0,16.0,16.0,16.0
7055,4.0,16.0,16.0,8.0
7056,4.0,16.0,16.0,4.0
7057,4.0,16.0,16.0,2.0
7058,4.0,16.0,16.0,1.0
7059,4.0,16.0,16.0,0.5
7060,4.0,16.0,16.0,0.25
7061,4.0,16.0,16.0,0.0
7062,4.0,16.0,8.0,128.0
7063,4.0,16.0,8.0,64.0
7064,4.0,16.0,8.0,32.0
7065,4.0,16.0,8.0,16.0
7066,4.0,16.0,8.0,8.0
7067,4.0,16.0,8.0,4.0
7068,4.0,16.0,8.0,2.0
7069,4.0,16.0,8.0,1.0
7070,4.0,16.0,8.0,0.5
7071,4.0,16.0,8.0,0.25
7072,4.0,16.0,8.0,0.0
7073,4.0,16.0,4.0,128.0
7074,4.0,16.0,4.0,64.0
7075,4.0,16.0,4.0,32.0
7076,4.0,16.0,4.0,16.0
7077,4.0,16.0,4.0,8.0
7078,4.0,16.0,4.0,4.0
7079,4.0,16.0,4.0,2.0
7080,4.0,16.0,4.0,1.0
7081,4.0,16.0,4.0,0.5
7082,4.0,16.0,4.0,0.25
7083,4.0,16.0,4.0,0.0
7084,4.0,16.0,2.0,128.0
7085,4.0,16.0,2.0,64.0
7086,4.0,16.0,2.0,32.0
7087,4.0,16.0,2.0,16.0
7088,4.0,16.0,2.0,8.0
7089,4.0,16.0,2.0,4.0
7090,4.0,16.0,2.0,2.0
7091,4.0,16.0,2.0,1.0
7092,4.0,16.0,2.0,0.5
7093,4.0,16.0,2.0,0.25
7094,4.0,16.0,2.0,0.0
7095,4.0,16.0,1.0,128.0
7096,4.0,16.0,1.0,64.0
7097,4.0,16.0,1.0,32.0
7098,4.0,16.0,1.0,16.0
7099,4.0,16.0,1.0,8.0
7100,4.0,16.0,1.0,4.0
7101,4.0,16.0,1.0,2.0
7102,4.0,16.0,1.0,1.0
7103,4.0,16.0,1.0,0.5
7104,4.0,16.0,1.0,0.25
7105,4.0,16.0,1.0,0.0
7106,4.0,16.0,0.5,128.0
7107,4.0,16.0,0.5,64.0
7108,4.0,16.0,0.5,32.0
7109,4.0,16.0,0.5,16.0
7110,4.0,16.0,0.5,8.0
7111,4.0,16.0,0.5,4.0
7112,4.0,16.0,0.5,2.0
7113,4.0,16.0,0.5,1.0
7114,4.0,16.0,0.5,0.5
7115,4.0,16.0,0.5,0.25
7116,4.0,16.0,0.5,0.0
7117,4.0,16.0,0.25,128.0
7118,4.0,16.0,0.25,64.0
7119,4.0,16.0,0.25,32.0
7120,4.0,16.0,0.25,16.0
7121,4.0,16.0,0.25,8.0
7122,4.0,16.0,0.25,4.0
7123,4.0,16.0,0.25,2.0
7124,4.0,16.0,0.25,1.0
7125,4.0,16.0,0.25,0.5
7126,4.0,16.0,0.25,0.25
7127,4.0,16.0,0.25,0.0
7128,4.0,16.0,0.0,128.0
7129,4.0,16.0,0.0,64.0
7130,4.0,16.0,0.0,32.0
7131,4.0,16.0,0.0,16.0
7132,4.0,16.0,0.0,8.0
7133,4.0,16.0,0.0,4.0
7134,4.0,16.0,0.0,2.0
7135,4.0,16.0,0.0,1.0
7136,4.0,16.0,0.0,0.5
7137,4.0,16.0,0.0,0.25
7138,4.0,16.0,0.0,0.0
7139,4.0,8.0,128.0,128.0
7140,4.0,8.0,128.0,64.0
7141,4.0,8.0,128.0,32.0
7142,4.0,8.0,128.0,16.0
7143,4.0,8.0,128.0,8.0
7144,4.0,8.0,128.0,4.0
7145,4.0,8.0,128.0,2.0
7146,4.0,8.0,128.0,1.0
7147,4.0,8.0,128.0,0.5
7148,4.0,8.0,128.0,0.25
7149,4.0,8.0,128.0,0.0
7150,4.0,8.0,64.0,128.0
7151,4.0,8.0,64.0,64.0
7152,4.0,8.0,64.0,32.0
7153,4.0,8.0,64.0,16.0
7154,4.0,8.0,64.0,8.0
7155,4.0,8.0,64.0,4.0
7156,4.0,8.0,64.0,2.0
7157,4.0,8.0,64.0,1.0
7158,4.0,8.0,64.0,0.5
7159,4.0,8.0,64.0,0.25
7160,4.0,8.0,64.0,0.0
7161,4.0,8.0,32.0,128.0
7162,4.0,8.0,32.0,64.0
7163,4.0,8.0,32.0,32.0
7164,4.0,8.0,32.0,16.0
7165,4.0,8.0,32.0,8.0
7166,4.0,8.0,32.0,4.0
7167,4.0,8.0,32.0,2.0
7168,4.0,8.0,32.0,1.0
7169,4.0,8.0,32.0,0.5
7170,4.0,8.0,32.0,0.25
7171,4.0,8.0,32.0,0.0
7172,4.0,8.0,16.0,128.0
7173,4.0,8.0,16.0,64.0
7174,4.0,8.0,16.0,32.0
7175,4.0,8.0,16.0,16.0
7176,4.0,8.0,16.0,8.0
7177,4.0,8.0,16.0,4.0
7178,4.0,8.0,16.0,2.0
7179,4.0,8.0,16.0,1.0
7180,4.0,8.0,16.0,0.5
7181,4.0,8.0,16.0,0.25
7182,4.0,8.0,16.0,0.0
7183,4.0,8.0,8.0,128.0
7184,4.0,8.0,8.0,64.0
7185,4.0,8.0,8.0,32.0
7186,4.0,8.0,8.0,16.0
7187,4.0,8.0,8.0,8.0
7188,4.0,8.0,8.0,4.0
7189,4.0,8.0,8.0,2.0
7190,4.0,8.0,8.0,1.0
7191,4.0,8.0,8.0,0.5
7192,4.0,8.0,8.0,0.25
7193,4.0,8.0,8.0,0.0
7194,4.0,8.0,4.0,128.0
7195,4.0,8.0,4.0,64.0
7196,4.0,8.0,4.0,32.0
7197,4.0,8.0,4.0,16.0
7198,4.0,8.0,4.0,8.0
7199,4.0,8.0,4.0,4.0
7200,4.0,8.0,4.0,2.0
7201,4.0,8.0,4.0,1.0
7202,4.0,8.0,4.0,0.5
7203,4.0,8.0,4.0,0.25
7205,4.0,8.0,2.0,128.0
7206,4.0,8.0,2.0,64.0
7207,4.0,8.0,2.0,32.0
7208,4.0,8.0,2.0,16.0
7209,4.0,8.0,2.0,8.0
7210,4.0,8.0,2.0,4.0
7211,4.0,8.0,2.0,2.0
7212,4.0,8.0,2.0,1.0
7213,4.0,8.0,2.0,0.5
7214,4.0,8.0,2.0,0.25
7215,4.0,8.0,2.0,0.0
7216,4.0,8.0,1.0,128.0
7217,4.0,8.0,1.0,64.0
7218,4.0,8.0,1.0,32.0
7219,4.0,8.0,1.0,16.0
7220,4.0,8.0,1.0,8.0
7221,4.0,8.0,1.0,4.0
7222,4.0,8.0,1.0,2.0
7223,4.0,8.0,1.0,1.0
7224,4.0,8.0,1.0,0.5
7225,4.0,8.0,1.0,0.25
7226,4.0,8.0,1.0,0.0
7227,4.0,8.0,0.5,128.0
7228,4.0,8.0,0.5,64.0
7229,4.0,8.0,0.5,32.0
7230,4.0,8.0,0.5,16.0
7231,4.0,8.0,0.5,8.0
7232,4.0,8.0,0.5,4.0
7233,4.0,8.0,0.5,2.0
7234,4.0,8.0,0.5,1.0
7235,4.0,8.0,0.5,0.5
7236,4.0,8.0,0.5,0.25
7237,4.0,8.0,0.5,0.0
7238,4.0,8.0,0.25,128.0
7239,4.0,8.0,0.25,64.0
7240,4.0,8.0,0.25,32.0
7241,4.0,8.0,0.25,16.0
7242,4.0,8.0,0.25,8.0
7243,4.0,8.0,0.25,4.0
7244,4.0,8.0,0.25,2.0
7245,4.0,8.0,0.25,1.0
7246,4.0,8.0,0.25,0.5
7247,4.0,8.0,0.25,0.25
7248,4.0,8.0,0.25,0.0
7249,4.0,8.0,0.0,128.0
7250,4.0,8.0,0.0,64.0
7251,4.0,8.0,0.0,32.0
7252,4.0,8.0,0.0,16.0
7253,4.0,8.0,0.0,8.0
7254,4.0,8.0,0.0,4.0
7255,4.0,8.0,0.0,2.0
7256,4.0,8.0,0.0,1.0
7257,4.0,8.0,0.0,0.5
7258,4.0,8.0,0.0,0.25
7259,4.0,8.0,0.0,0.0
7260,4.0,4.0,128.0,128.0
7261,4.0,4.0,128.0,64.0
7262,4.0,4.0,128.0,32.0
7263,4.0,4.0,128.0,16.0
7264,4.0,4.0,128.0,8.0
7265,4.0,4.0,128.0,4.0
7266,4.0,4.0,128.0,2.0
7267,4.0,4.0,128.0,1.0
7268,4.0,4.0,128.0,0.5
7269,4.0,4.0,128.0,0.25
7270,4.0,4.0,128.0,0.0
7271,4.0,4.0,64.0,128.0
7272,4.0,4.0,64.0,64.0
7273,4.0,4.0,64.0,32.0
7274,4.0,4.0,64.0,16.0
7275,4.0,4.0,64.0,8.0
7276,4.0,4.0,64.0,4.0
7277,4.0,4.0,64.0,2.0
7278,4.0,4.0,64.0,1.0
7279,4.0,4.0,64.0,0.5
7280,4.0,4.0,64.0,0.25
7281,4.0,4.0,64.0,0.0
7282,4.0,4.0,32.0,128.0
7283,4.0,4.0,32.0,64.0
7284,4.0,4.0,32.0,32.0
7285,4.0,4.0,32.0,16.0
7286,4.0,4.0,32.0,8.0
7287,4.0,4.0,32.0,4.0
7288,4.0,4.0,32.0,2.0
7289,4.0,4.0,32.0,1.0
7290,4.0,4.0,32.0,0.5
7291,4.0,4.0,32.0,0.25
7292,4.0,4.0,32.0,0.0
7293,4.0,4.0,16.0,128.0
7294,4.0,4.0,16.0,64.0
7295,4.0,4.0,16.0,32.0
7296,4.0,4.0,16.0,16.0
7297,4.0,4.0,16.0,8.0
7298,4.0,4.0,16.0,4.0
7299,4.0,4.0,16.0,2.0
7300,4.0,4.0,16.0,1.0
7301,4.0,4.0,16.0,0.5
7302,4.0,4.0,16.0,0.25
7303,4.0,4.0,16.0,0.0
7304,4.0,4.0,8.0,128.0
7305,4.0,4.0,8.0,64.0
7306,4.0,4.0,8.0,32.0
7307,4.0,4.0,8.0,16.0
7308,4.0,4.0,8.0,8.0
7309,4.0,4.0,8.0,4.0
7310,4.0,4.0,8.0,2.0
7311,4.0,4.0,8.0,1.0
7312,4.0,4.0,8.0,0.5
7313,4.0,4.0,8.0,0.25
7314,4.0,4.0,8.0,0.0
7315,4.0,4.0,4.0,128.0
7316,4.0,4.0,4.0,64.0
7317,4.0,4.0,4.0,32.0
7318,4.0,4.0,4.0,16.0
7319,4.0,4.0,4.0,8.0
7320,4.0,4.0,4.0,4.0
7321,4.0,4.0,4.0,2.0
7322,4.0,4.0,4.0,1.0
7323,4.0,4.0,4.0,0.5
7324,4.0,4.0,4.0,0.25
7325,4.0,4.0,4.0,0.0
7326,4.0,4.0,2.0,128.0
7327,4.0,4.0,2.0,64.0
7328,4.0,4.0,2.0,32.0
7329,4.0,4.0,2.0,16.0
7330,4.0,4.0,2.0,8.0
7331,4.0,4.0,2.0,4.0
7332,4.0,4.0,2.0,2.0
7333,4.0,4.0,2.0,1.0
7334,4.0,4.0,2.0,0.5
7335,4.0,4.0,2.0,0.25
7336,4.0,4.0,2.0,0.0
7337,4.0,4.0,1.0,128.0
7338,4.0,4.0,1.0,64.0
7339,4.0,4.0,1.0,32.0
7340,4.0,4.0,1.0,16.0
7341,4.0,4.0,1.0,8.0
7342,4.0,4.0,1.0,4.0
7343,4.0,4.0,1.0,2.0
7344,4.0,4.0,1.0,1.0
7345,4.0,4.0,1.0,0.5
7346,4.0,4.0,1.0,0.25
7347,4.0,4.0,1.0,0.0
7348,4.0,4.0,0.5,128.0
7349,4.0,4.0,0.5,64.0
7350,4.0,4.0,0.5,32.0
7351,4.0,4.0,0.5,16.0
7352,4.0,4.0,0.5,8.0
7353,4.0,4.0,0.5,4.0
7354,4.0,4.0,0.5,2.0
7355,4.0,4.0,0.5,1.0
7356,4.0,4.0,0.5,0.5
7357,4.0,4.0,0.5,0.25
7358,4.0,4.0,0.5,0.0
7359,4.0,4.0,0.25,128.0
7360,4.0,4.0,0.25,64.0
7361,4.0,4.0,0.25,32.0
7363,4.0,4.0,0.25,8.0
7364,4.0,4.0,0.25,4.0
7365,4.0,4.0,0.25,2.0
7366,4.0,4.0,0.25,1.0
7367,4.0,4.0,0.25,0.5
7368,4.0,4.0,0.25,0.25
7369,4.0,4.0,0.25,0.0
7370,4.0,4.0,0.0,128.0
7371,4.0,4.0,0.0,64.0
7372,4.0,4.0,0.0,32.0
7373,4.0,4.0,0.0,16.0
7374,4.0,4.0,0.0,8.0
7375,4.0,4.0,0.0,4.0
7376,4.0,4.0,0.0,2.0
7377,4.0,4.0,0.0,1.0
7378,4.0,4.0,0.0,0.5
7379,4.0,4.0,0.0,0.25
7380,4.0,4.0,0.0,0.0
7381,4.0,2.0,128.0,128.0
7382,4.0,2.0,128.0,64.0
7383,4.0,2.0,128.0,32.0
7384,4.0,2.0,128.0,16.0
7385,4.0,2.0,128.0,8.0
7386,4.0,2.0,128.0,4.0
7387,4.0,2.0,128.0,2.0
7388,4.0,2.0,128.0,1.0
7389,4.0,2.0,128.0,0.5
7390,4.0,2.0,128.0,0.25
7391,4.0,2.0,128.0,0.0
7392,4.0,2.0,64.0,128.0
7393,4.0,2.0,64.0,64.0
7394,4.0,2.0,64.0,32.0
7395,4.0,2.0,64.0,16.0
7396,4.0,2.0,64.0,8.0
7397,4.0,2.0,64.0,4.0
7398,4.0,2.0,64.0,2.0
7399,4.0,2.0,64.0,1.0
7400,4.0,2.0,64.0,0.5
7401,4.0,2.0,64.0,0.25
7402,4.0,2.0,64.0,0.0
7403,4.0,2.0,32.0,128.0
7404,4.0,2.0,32.0,64.0
7405,4.0,2.0,32.0,32.0
7406,4.0,2.0,32.0,16.0
7407,4.0,2.0,32.0,8.0
7408,4.0,2.0,32.0,4.0
7409,4.0,2.0,32.0,2.0
7410,4.0,2.0,32.0,1.0
7411,4.0,2.0,32.0,0.5
7412,4.0,2.0,32.0,0.25
7413,4.0,2.0,32.0,0.0
7414,4.0,2.0,16.0,128.0
7415,4.0,2.0,16.0,64.0
7416,4.0,2.0,16.0,32.0
7417,4.0,2.0,16.0,16.0
7418,4.0,2.0,16.0,8.0
7419,4.0,2.0,16.0,4.0
7420,4.0,2.0,16.0,2.0
7421,4.0,2.0,16.0,1.0
7422,4.0,2.0,16.0,0.5
7423,4.0,2.0,16.0,0.25
7424,4.0,2.0,16.0,0.0
7425,4.0,2.0,8.0,128.0
7426,4.0,2.0,8.0,64.0
7427,4.0,2.0,8.0,32.0
7428,4.0,2.0,8.0,16.0
7429,4.0,2.0,8.0,8.0
7430,4.0,2.0,8.0,4.0
7431,4.0,2.0,8.0,2.0
7432,4.0,2.0,8.0,1.0
7433,4.0,2.0,8.0,0.5
7434,4.0,2.0,8.0,0.25
7435,4.0,2.0,8.0,0.0
7436,4.0,2.0,4.0,128.0
7437,4.0,2.0,4.0,64.0
7438,4.0,2.0,4.0,32.0
7439,4.0,2.0,4.0,16.0
7440,4.0,2.0,4.0,8.0
7441,4.0,2.0,4.0,4.0
7442,4.0,2.0,4.0,2.0
7443,4.0,2.0,4.0,1.0
7444,4.0,2.0,4.0,0.5
7445,4.0,2.0,4.0,0.25
7446,4.0,2.0,4.0,0.0
7447,4.0,2.0,2.0,128.0
7448,4.0,2.0,2.0,64.0
7449,4.0,2.0,2.0,32.0
7450,4.0,2.0,2.0,16.0
7451,4.0,2.0,2.0,8.0
7452,4.0,2.0,2.0,4.0
7453,4.0,2.0,2.0,2.0
7454,4.0,2.0,2.0,1.0
7455,4.0,2.0,2.0,0.5
7456,4.0,2.0,2.0,0.25
7457,4.0,2.0,2.0,0.0
7459,4.0,2.0,1.0,64.0
7460,4.0,2.0,1.0,32.0
7461,4.0,2.0,1.0,16.0
7462,4.0,2.0,1.0,8.0
7463,4.0,2.0,1.0,4.0
7464,4.0,2.0,1.0,2.0
7465,4.0,2.0,1.0,1.0
7466,4.0,2.0,1.0,0.5
7467,4.0,2.0,1.0,0.25
7468,4.0,2.0,1.0,0.0
7469,4.0,2.0,0.5,128.0
7470,4.0,2.0,0.5,64.0
7471,4.0,2.0,0.5,32.0
7472,4.0,2.0,0.5,16.0
7473,4.0,2.0,0.5,8.0
7474,4.0,2.0,0.5,4.0
7475,4.0,2.0,0.5,2.0
7476,4.0,2.0,0.5,1.0
7477,4.0,2.0,0.5,0.5
7478,4.0,2.0,0.5,0.25
7479,4.0,2.0,0.5,0.0
7480,4.0,2.0,0.25,128.0
7481,4.0,2.0,0.25,64.0
7482,4.0,2.0,0.25,32.0
7483,4.0,2.0,0.25,16.0
7484,4.0,2.0,0.25,8.0
7485,4.0,2.0,0.25,4.0
7486,4.0,2.0,0.25,2.0
7487,4.0,2.0,0.25,1.0
7488,4.0,2.0,0.25,0.5
7490,4.0,2.0,0.25,0.0
7491,4.0,2.0,0.0,128.0
7492,4.0,2.0,0.0,64.0
7493,4.0,2.0,0.0,32.0
7494,4.0,2.0,0.0,16.0
7495,4.0,2.0,0.0,8.0
7496,4.0,2.0,0.0,4.0
7497,4.0,2.0,0.0,2.0
7498,4.0,2.0,0.0,1.0
7499,4.0,2.0,0.0,0.5
7500,4.0,2.0,0.0,0.25
7501,4.0,2.0,0.0,0.0
7502,4.0,1.0,128.0,128.0
7503,4.0,1.0,128.0,64.0
7504,4.0,1.0,128.0,32.0
7505,4.0,1.0,128.0,16.0
7506,4.0,1.0,128.0,8.0
7507,4.0,1.0,128.0,4.0
7508,4.0,1.0,128.0,2.0
7509,4.0,1.0,128.0,1.0
7510,4.0,1.0,128.0,0.5
7511,4.0,1.0,128.0,0.25
7512,4.0,1.0,128.0,0.0
7513,4.0,1.0,64.0,128.0
7514,4.0,1.0,64.0,64.0
7515,4.0,1.0,64.0,32.0
7516,4.0,1.0,64.0,16.0
7517,4.0,1.0,64.0,8.0
7518,4.0,1.0,64.0,4.0
7519,4.0,1.0,64.0,2.0
7520,4.0,1.0,64.0,1.0
7521,4.0,1.0,64.0,0.5
7522,4.0,1.0,64.0,0.25
7523,4.0,1.0,64.0,0.0
7524,4.0,1.0,32.0,128.0
7525,4.0,1.0,32.0,64.0
7526,4.0,1.0,32.0,32.0
7527,4.0,1.0,32.0,16.0
7528,4.0,1.0,32.0,8.0
7529,4.0,1.0,32.0,4.0
7530,4.0,1.0,32.0,2.0
7531,4.0,1.0,32.0,1.0
7532,4.0,1.0,32.0,0.5
7533,4.0,1.0,32.0,0.25
7534,4.0,1.0,32.0,0.0
7535,4.0,1.0,16.0,128.0
7536,4.0,1.0,16.0,64.0
7537,4.0,1.0,16.0,32.0
7538,4.0,1.0,16.0,16.0
7539,4.0,1.0,16.0,8.0
7540,4.0,1.0,16.0,4.0
7541,4.0,1.0,16.0,2.0
7542,4.0,1.0,16.0,1.0
7543,4.0,1.0,16.0,0.5
7544,4.0,1.0,16.0,0.25
7545,4.0,1.0,16.0,0.0
7546,4.0,1.0,8.0,128.0
7547,4.0,1.0,8.0,64.0
7548,4.0,1.0,8.0,32.0
7549,4.0,1.0,8.0,16.0
7550,4.0,1.0,8.0,8.0
7551,4.0,1.0,8.0,4.0
7552,4.0,1.0,8.0,2.0
7553,4.0,1.0,8.0,1.0
7554,4.0,1.0,8.0,0.5
7555,4.0,1.0,8.0,0.25
7556,4.0,1.0,8.0,0.0
7557,4.0,1.0,4.0,128.0
7558,4.0,1.0,4.0,64.0
7559,4.0,1.0,4.0,32.0
7560,4.0,1.0,4.0,16.0
7561,4.0,1.0,4.0,8.0
7562,4.0,1.0,4.0,4.0
7564,4.0,1.0,4.0,1.0
7565,4.0,1.0,4.0,0.5
7566,4.0,1.0,4.0,0.25
7567,4.0,1.0,4.0,0.0
7568,4.0,1.0,2.0,128.0
7569,4.0,1.0,2.0,64.0
7570,4.0,1.0,2.0,32.0
7571,4.0,1.0,2.0,16.0
7572,4.0,1.0,2.0,8.0
7573,4.0,1.0,2.0,4.0
7574,4.0,1.0,2.0,2.0
7575,4.0,1.0,2.0,1.0
7576,4.0,1.0,2.0,0.5
7577,4.0,1.0,2.0,0.25
7578,4.0,1.0,2.0,0.0
7579,4.0,1.0,1.0,128.0
7580,4.0,1.0,1.0,64.0
7581,4.0,1.0,1.0,32.0
7582,4.0,1.0,1.0,16.0
7583,4.0,1.0,1.0,8.0
7584,4.0,1.0,1.0,4.0
7585,4.0,1.0,1.0,2.0
7586,4.0,1.0,1.0,1.0
7587,4.0,1.0,1.0,0.5
7588,4.0,1.0,1.0,0.25
7589,4.0,1.0,1.0,0.0
7590,4.0,1.0,0.5,128.0
7591,4.0,1.0,0.5,64.0
7592,4.0,1.0,0.5,32.0
7593,4.0,1.0,0.5,16.0
7594,4.0,1.0,0.5,8.0
7595,4.0,1.0,0.5,4.0
7596,4.0,1.0,0.5,2.0
7597,4.0,1.0,0.5,1.0
7598,4.0,1.0,0.5,0.5
7599,4.0,1.0,0.5,0.25
7600,4.0,1.0,0.5,0.0
7601,4.0,1.0,0.25,128.0
7602,4.0,1.0,0.25,64.0
7603,4.0,1.0,0.25,32.0
7604,4.0,1.0,0.25,16.0
7605,4.0,1.0,0.25,8.0
7606,4.0,1.0,0.25,4.0
7607,4.0,1.0,0.25,2.0
7608,4.0,1.0,0.25,1.0
7609,4.0,1.0,0.25,0.5
7610,4.0,1.0,0.25,0.25
7611,4.0,1.0,0.25,0.0
7612,4.0,1.0,0.0,128.0
7613,4.0,1.0,0.0,64.0
7614,4.0,1.0,0.0,32.0
7615,4.0,1.0,0.0,16.0
7617,4.0,1.0,0.0,4.0
7618,4.0,1.0,0.0,2.0
7619,4.0,1.0,0.0,1.0
7620,4.0,1.0,0.0,0.5
7621,4.0,1.0,0.0,0.25
7622,4.0,1.0,0.0,0.0
7623,4.0,0.5,128.0,128.0
7624,4.0,0.5,128.0,64.0
7625,4.0,0.5,128.0,32.0
7626,4.0,0.5,128.0,16.0
7627,4.0,0.5,128.0,8.0
7628,4.0,0.5,128.0,4.0
7629,4.0,0.5,128.0,2.0
7630,4.0,0.5,128.0,1.0
7631,4.0,0.5,128.0,0.5
7632,4.0,0.5,128.0,0.25
7633,4.0,0.5,128.0,0.0
7634,4.0,0.5,64.0,128.0
7635,4.0,0.5,64.0,64.0
7636,4.0,0.5,64.0,32.0
7637,4.0,0.5,64.0,16.0
7638,4.0,0.5,64.0,8.0
7639,4.0,0.5,64.0,4.0
7640,4.0,0.5,64.0,2.0
7641,4.0,0.5,64.0,1.0
7642,4.0,0.5,64.0,0.5
7643,4.0,0.5,64.0,0.25
7644,4.0,0.5,64.0,0.0
7645,4.0,0.5,32.0,128.0
7646,4.0,0.5,32.0,64.0
7647,4.0,0.5,32.0,32.0
7648,4.0,0.5,32.0,16.0
7649,4.0,0.5,32.0,8.0
7650,4.0,0.5,32.0,4.0
7651,4.0,0.5,32.0,2.0
7652,4.0,0.5,32.0,1.0
7653,4.0,0.5,32.0,0.5
7654,4.0,0.5,32.0,0.25
7655,4.0,0.5,32.0,0.0
7656,4.0,0.5,16.0,128.0
7657,4.0,0.5,16.0,64.0
7658,4.0,0.5,16.0,32.0
7659,4.0,0.5,16.0,16.0
7660,4.0,0.5,16.0,8.0
7661,4.0,0.5,16.0,4.0
7662,4.0,0.5,16.0,2.0
7663,4.0,0.5,16.0,1.0
7664,4.0,0.5,16.0,0.5
7665,4.0,0.5,16.0,0.25
7666,4.0,0.5,16.0,0.0
7667,4.0,0.5,8.0,128.0
7668,4.0,0.5,8.0,64.0
7669,4.0,0.5,8.0,32.0
7670,4.0,0.5,8.0,16.0
7671,4.0,0.5,8.0,8.0
7672,4.0,0.5,8.0,4.0
7673,4.0,0.5,8.0,2.0
7674,4.0,0.5,8.0,1.0
7675,4.0,0.5,8.0,0.5
7676,4.0,0.5,8.0,0.25
7677,4.0,0.5,8.0,0.0
7678,4.0,0.5,4.0,128.0
7679,4.0,0.5,4.0,64.0
7680,4.0,0.5,4.0,32.0
7681,4.0,0.5,4.0,16.0
7682,4.0,0.5,4.0,8.0
7683,4.0,0.5,4.0,4.0
7684,4.0,0.5,4.0,2.0
7685,4.0,0.5,4.0,1.0
7686,4.0,0.5,4.0,0.5
7687,4.0,0.5,4.0,0.25
7688,4.0,0.5,4.0,0.0
7689,4.0,0.5,2.0,128.0
7690,4.0,0.5,2.0,64.0
7691,4.0,0.5,2.0,32.0
7692,4.0,0.5,2.0,16.0
7693,4.0,0.5,2.0,8.0
7694,4.0,0.5,2.0,4.0
7695,4.0,0.5,2.0,2.0
7696,4.0,0.5,2.0,1.0
7697,4.0,0.5,2.0,0.5
7698,4.0,0.5,2.0,0.25
7699,4.0,0.5,2.0,0.0
7700,4.0,0.5,1.0,128.0
7701,4.0,0.5,1.0,64.0
7702,4.0,0.5,1.0,32.0
7703,4.0,0.5,1.0,16.0
7704,4.0,0.5,1.0,8.0
7705,4.0,0.5,1.0,4.0
7706,4.0,0.5,1.0,2.0
7707,4.0,0.5,1.0,1.0
7708,4.0,0.5,1.0,0.5
7709,4.0,0.5,1.0,0.25
7710,4.0,0.5,1.0,0.0
7711,4.0,0.5,0.5,128.0
7712,4.0,0.5,0.5,64.0
7713,4.0,0.5,0.5,32.0
7714,4.0,0.5,0.5,16.0
7715,4.0,0.5,0.5,8.0
7716,4.0,0.5,0.5,4.0
7717,4.0,0.5,0.5,2.0
7718,4.0,0.5,0.5,1.0
7719,4.0,0.5,0.5,0.5
7720,4.0,0.5,0.5,0.25
7721,4.0,0.5,0.5,0.0
7722,4.0,0.5,0.25,128.0
7723,4.0,0.5,0.25,64.0
7724,4.0,0.5,0.25,32.0
7725,4.0,0.5,0.25,16.0
7726,4.0,0.5,0.25,8.0
7727,4.0,0.5,0.25,4.0
7728,4.0,0.5,0.25,2.0
7729,4.0,0.5,0.25,1.0
7730,4.0,0.5,0.25,0.5
7731,4.0,0.5,0.25,0.25
